userId,rating,timestamp,restaurant_id
19,4.0,1451250628,0c13a72c-9ada-4ee2-b986-2b31f9fd69a6
318,3.5,1131659502,89e31c94-1f8d-49df-8fd7-295c0a993bdd
67,3.0,975664200,ef279b96-4654-4c12-a82f-6ac70e567d2a
460,5.0,1482750323,de28d0e2-d21b-4caa-9c20-463391c555b4
174,4.5,1553404604,0c13a72c-9ada-4ee2-b986-2b31f9fd69a6
69,4.5,1242578191,9ff29572-1b74-4d4d-aef4-8aa4f0b696c2
187,3.0,1277850575,0c13a72c-9ada-4ee2-b986-2b31f9fd69a6
3,3.5,1439472530,f59844f6-58d8-445e-b3e2-c9a229b9699e
477,3.0,1154820446,89e31c94-1f8d-49df-8fd7-295c0a993bdd
204,4.5,1434822581,89e31c94-1f8d-49df-8fd7-295c0a993bdd
255,4.0,1124670800,ef279b96-4654-4c12-a82f-6ac70e567d2a
484,5.0,857578793,f59844f6-58d8-445e-b3e2-c9a229b9699e
75,3.0,1537219578,49ee063c-f363-4971-b149-5985e4c63e67
285,4.0,1037029287,a6c8414b-a34a-4ddf-914d-a6a3e78394df
326,5.0,1453677136,3d3e0276-649f-4fea-b009-ade74e77668c
15,5.0,946013186,ef279b96-4654-4c12-a82f-6ac70e567d2a
2,1.0,1141416220,67bb994f-7c15-43ea-bb0d-677c747cfa4b
296,2.5,1322228744,3053ee1e-57e2-4e95-b36e-1c1ab9e11f1d
286,4.0,1509834286,89e31c94-1f8d-49df-8fd7-295c0a993bdd
494,3.0,1340859942,67bb994f-7c15-43ea-bb0d-677c747cfa4b
178,2.0,967834874,3d3e0276-649f-4fea-b009-ade74e77668c
256,3.0,974873532,9ff29572-1b74-4d4d-aef4-8aa4f0b696c2
370,2.0,945821896,a261073f-b584-4815-bcdf-70eabc64f1b4
423,0.5,1465288767,d4e313a8-ff3f-4d1b-840b-5de94929f4a1
176,3.0,944407992,a6c8414b-a34a-4ddf-914d-a6a3e78394df
481,4.0,1471020866,4c72ec73-84aa-40c7-81ba-76581fd0a96d
450,3.0,1439794153,a261073f-b584-4815-bcdf-70eabc64f1b4
399,4.0,1198625663,df716507-0127-4805-95ca-4cfbb53fc3bc
468,4.5,1112072679,9ff29572-1b74-4d4d-aef4-8aa4f0b696c2
256,3.0,974873117,89e31c94-1f8d-49df-8fd7-295c0a993bdd
94,3.0,845105596,df716507-0127-4805-95ca-4cfbb53fc3bc
446,4.0,1017903084,67bb994f-7c15-43ea-bb0d-677c747cfa4b
124,3.0,833212136,3d3e0276-649f-4fea-b009-ade74e77668c
102,4.5,1239317867,d4e313a8-ff3f-4d1b-840b-5de94929f4a1
440,4.0,1231474498,a6c8414b-a34a-4ddf-914d-a6a3e78394df
312,4.0,1314034790,043732fc-5008-4fcd-b09f-eac38498a14a
431,0.5,1111671285,df716507-0127-4805-95ca-4cfbb53fc3bc
230,3.0,862580496,89e31c94-1f8d-49df-8fd7-295c0a993bdd
288,4.0,1026928208,89e31c94-1f8d-49df-8fd7-295c0a993bdd
423,5.0,1450453880,49ee063c-f363-4971-b149-5985e4c63e67
411,4.0,1297819030,d2ff6ad7-4d52-466c-b43f-5dee1e18c797
149,4.0,1358645499,46cc8bbc-1bfa-4364-bc40-aba5ade3ab4c
158,4.0,835485499,3053ee1e-57e2-4e95-b36e-1c1ab9e11f1d
192,4.0,1227108557,67bb994f-7c15-43ea-bb0d-677c747cfa4b
211,5.0,1354956636,49ee063c-f363-4971-b149-5985e4c63e67
9,4.0,859382231,46cc8bbc-1bfa-4364-bc40-aba5ade3ab4c
447,4.0,859580631,ef279b96-4654-4c12-a82f-6ac70e567d2a
18,3.5,1108274683,3053ee1e-57e2-4e95-b36e-1c1ab9e11f1d
89,2.5,1266620750,a6c8414b-a34a-4ddf-914d-a6a3e78394df
497,4.0,1027540985,a261073f-b584-4815-bcdf-70eabc64f1b4
321,4.0,1540499750,67bb994f-7c15-43ea-bb0d-677c747cfa4b
146,4.5,1554956660,3d3e0276-649f-4fea-b009-ade74e77668c
31,2.0,1256226386,89e31c94-1f8d-49df-8fd7-295c0a993bdd
440,3.5,1241207641,3d3e0276-649f-4fea-b009-ade74e77668c
428,3.0,835622558,4c72ec73-84aa-40c7-81ba-76581fd0a96d
171,4.5,1074593408,3053ee1e-57e2-4e95-b36e-1c1ab9e11f1d
213,4.5,1112447147,ba15707f-12fe-4416-910c-5e5a8c722e9d
237,1.0,955419826,ef279b96-4654-4c12-a82f-6ac70e567d2a
406,5.0,1477189921,0c13a72c-9ada-4ee2-b986-2b31f9fd69a6
495,4.0,973829574,043732fc-5008-4fcd-b09f-eac38498a14a
281,4.0,1030460018,ef279b96-4654-4c12-a82f-6ac70e567d2a
171,4.5,1074593118,d2ff6ad7-4d52-466c-b43f-5dee1e18c797
207,2.0,1244231340,d4e313a8-ff3f-4d1b-840b-5de94929f4a1
411,4.5,1294313158,df716507-0127-4805-95ca-4cfbb53fc3bc
400,5.0,920333827,89e31c94-1f8d-49df-8fd7-295c0a993bdd
248,4.5,1455230276,46cc8bbc-1bfa-4364-bc40-aba5ade3ab4c
26,3.0,1280515793,f59844f6-58d8-445e-b3e2-c9a229b9699e
426,4.0,1282012358,46cc8bbc-1bfa-4364-bc40-aba5ade3ab4c
228,2.5,1294670484,de28d0e2-d21b-4caa-9c20-463391c555b4
124,4.0,833210170,ef279b96-4654-4c12-a82f-6ac70e567d2a
413,5.0,1457704089,3053ee1e-57e2-4e95-b36e-1c1ab9e11f1d
108,4.5,1516197382,3053ee1e-57e2-4e95-b36e-1c1ab9e11f1d
166,2.0,942015497,d2ff6ad7-4d52-466c-b43f-5dee1e18c797
24,4.0,1366520175,ef279b96-4654-4c12-a82f-6ac70e567d2a
172,4.0,1422550945,de28d0e2-d21b-4caa-9c20-463391c555b4
468,5.0,948088468,ba15707f-12fe-4416-910c-5e5a8c722e9d
95,5.0,1510323607,ef279b96-4654-4c12-a82f-6ac70e567d2a
485,2.5,1497940138,49ee063c-f363-4971-b149-5985e4c63e67
172,3.5,1422553870,67bb994f-7c15-43ea-bb0d-677c747cfa4b
46,4.5,1248367084,ef279b96-4654-4c12-a82f-6ac70e567d2a
12,3.0,1014145003,de1e4686-f9c9-416b-94a3-2122c5b63d54
426,1.0,1281844709,df716507-0127-4805-95ca-4cfbb53fc3bc
167,5.0,860224797,ba15707f-12fe-4416-910c-5e5a8c722e9d
75,4.0,1537218008,ba15707f-12fe-4416-910c-5e5a8c722e9d
431,3.0,1111673616,3d3e0276-649f-4fea-b009-ade74e77668c
433,3.0,859232715,0c13a72c-9ada-4ee2-b986-2b31f9fd69a6
132,2.0,1022356914,de1e4686-f9c9-416b-94a3-2122c5b63d54
213,3.0,1112444104,a261073f-b584-4815-bcdf-70eabc64f1b4
187,3.5,1277840730,df716507-0127-4805-95ca-4cfbb53fc3bc
70,0.5,1255209399,4c72ec73-84aa-40c7-81ba-76581fd0a96d
174,4.5,1553404719,49ee063c-f363-4971-b149-5985e4c63e67
304,4.0,939038686,3d3e0276-649f-4fea-b009-ade74e77668c
465,3.5,1062209503,a6c8414b-a34a-4ddf-914d-a6a3e78394df
236,5.0,848680992,67bb994f-7c15-43ea-bb0d-677c747cfa4b
408,3.5,1225244120,de28d0e2-d21b-4caa-9c20-463391c555b4
425,3.5,1344280855,ef279b96-4654-4c12-a82f-6ac70e567d2a
277,4.0,997050958,de1e4686-f9c9-416b-94a3-2122c5b63d54
13,4.0,1278692973,3d3e0276-649f-4fea-b009-ade74e77668c
75,3.0,1537466560,de28d0e2-d21b-4caa-9c20-463391c555b4
409,3.5,1111820974,ef279b96-4654-4c12-a82f-6ac70e567d2a
228,4.0,1294699943,a6c8414b-a34a-4ddf-914d-a6a3e78394df
240,5.0,963090836,d2ff6ad7-4d52-466c-b43f-5dee1e18c797
416,3.0,1154116400,d4e313a8-ff3f-4d1b-840b-5de94929f4a1
31,2.0,1256226640,3d3e0276-649f-4fea-b009-ade74e77668c
168,3.0,848729293,9ff29572-1b74-4d4d-aef4-8aa4f0b696c2
366,5.0,848338958,4c72ec73-84aa-40c7-81ba-76581fd0a96d
19,3.0,1446298770,3053ee1e-57e2-4e95-b36e-1c1ab9e11f1d
40,5.0,1240756610,67bb994f-7c15-43ea-bb0d-677c747cfa4b
181,2.5,1547805495,9ff29572-1b74-4d4d-aef4-8aa4f0b696c2
407,5.0,859254182,d2ff6ad7-4d52-466c-b43f-5dee1e18c797
53,3.0,1459661819,ba15707f-12fe-4416-910c-5e5a8c722e9d
120,5.0,963886291,4c72ec73-84aa-40c7-81ba-76581fd0a96d
182,5.0,992730530,4c72ec73-84aa-40c7-81ba-76581fd0a96d
107,4.0,1112452281,0c13a72c-9ada-4ee2-b986-2b31f9fd69a6
472,4.0,984931494,89e31c94-1f8d-49df-8fd7-295c0a993bdd
446,4.0,1017977131,de1e4686-f9c9-416b-94a3-2122c5b63d54
394,4.0,1507313278,d2ff6ad7-4d52-466c-b43f-5dee1e18c797
321,3.0,1540565047,ba15707f-12fe-4416-910c-5e5a8c722e9d
357,3.0,1367169921,4c72ec73-84aa-40c7-81ba-76581fd0a96d
398,4.0,842363415,df716507-0127-4805-95ca-4cfbb53fc3bc
3,4.0,1439473064,f59844f6-58d8-445e-b3e2-c9a229b9699e
19,5.0,1445258747,f59844f6-58d8-445e-b3e2-c9a229b9699e
175,3.0,992230362,3d3e0276-649f-4fea-b009-ade74e77668c
201,5.0,941821233,4c72ec73-84aa-40c7-81ba-76581fd0a96d
331,4.0,848106086,de1e4686-f9c9-416b-94a3-2122c5b63d54
370,3.0,945822770,4c72ec73-84aa-40c7-81ba-76581fd0a96d
91,4.5,1417274597,46cc8bbc-1bfa-4364-bc40-aba5ade3ab4c
469,2.5,1495364338,043732fc-5008-4fcd-b09f-eac38498a14a
497,5.0,1027542795,d2ff6ad7-4d52-466c-b43f-5dee1e18c797
259,4.0,1021260040,89e31c94-1f8d-49df-8fd7-295c0a993bdd
402,4.5,1285010073,46cc8bbc-1bfa-4364-bc40-aba5ade3ab4c
15,5.0,946013593,d2ff6ad7-4d52-466c-b43f-5dee1e18c797
171,4.5,1074591759,3053ee1e-57e2-4e95-b36e-1c1ab9e11f1d
265,3.5,1176604895,3d3e0276-649f-4fea-b009-ade74e77668c
201,4.0,947890258,67bb994f-7c15-43ea-bb0d-677c747cfa4b
324,5.0,1433768982,67bb994f-7c15-43ea-bb0d-677c747cfa4b
285,2.0,909247611,df716507-0127-4805-95ca-4cfbb53fc3bc
194,4.0,1378662423,df716507-0127-4805-95ca-4cfbb53fc3bc
433,3.0,859232715,3053ee1e-57e2-4e95-b36e-1c1ab9e11f1d
280,5.0,1026411048,f59844f6-58d8-445e-b3e2-c9a229b9699e
247,2.0,1005956587,3d3e0276-649f-4fea-b009-ade74e77668c
12,3.5,1119354970,ba15707f-12fe-4416-910c-5e5a8c722e9d
285,2.0,909244202,3053ee1e-57e2-4e95-b36e-1c1ab9e11f1d
4,4.5,1573938807,89e31c94-1f8d-49df-8fd7-295c0a993bdd
462,4.0,1138573120,de1e4686-f9c9-416b-94a3-2122c5b63d54
84,3.5,1481828734,3053ee1e-57e2-4e95-b36e-1c1ab9e11f1d
496,3.5,1397228675,043732fc-5008-4fcd-b09f-eac38498a14a
181,3.5,1549641172,d4e313a8-ff3f-4d1b-840b-5de94929f4a1
396,2.0,901410378,67bb994f-7c15-43ea-bb0d-677c747cfa4b
169,3.0,1251576819,ef279b96-4654-4c12-a82f-6ac70e567d2a
301,3.0,1484676673,043732fc-5008-4fcd-b09f-eac38498a14a
440,3.5,1241208375,043732fc-5008-4fcd-b09f-eac38498a14a
426,2.5,1427860933,49ee063c-f363-4971-b149-5985e4c63e67
261,5.0,999631703,49ee063c-f363-4971-b149-5985e4c63e67
224,4.5,1204590096,a6c8414b-a34a-4ddf-914d-a6a3e78394df
98,3.0,1450046816,9ff29572-1b74-4d4d-aef4-8aa4f0b696c2
93,5.0,1496530338,d4e313a8-ff3f-4d1b-840b-5de94929f4a1
477,4.5,1086627965,3d3e0276-649f-4fea-b009-ade74e77668c
78,4.0,1498276497,49ee063c-f363-4971-b149-5985e4c63e67
280,4.0,1026410829,4c72ec73-84aa-40c7-81ba-76581fd0a96d
177,3.0,935461260,d4e313a8-ff3f-4d1b-840b-5de94929f4a1
301,0.5,1484902170,49ee063c-f363-4971-b149-5985e4c63e67
464,5.0,1448668681,4c72ec73-84aa-40c7-81ba-76581fd0a96d
220,3.5,1329541738,d2ff6ad7-4d52-466c-b43f-5dee1e18c797
472,4.0,984932422,67bb994f-7c15-43ea-bb0d-677c747cfa4b
38,3.5,1417644548,f59844f6-58d8-445e-b3e2-c9a229b9699e
230,3.0,864124784,ba15707f-12fe-4416-910c-5e5a8c722e9d
64,3.5,1434644878,ba15707f-12fe-4416-910c-5e5a8c722e9d
226,3.0,1059598946,de1e4686-f9c9-416b-94a3-2122c5b63d54
449,3.5,1491787805,49ee063c-f363-4971-b149-5985e4c63e67
440,3.0,1230019738,ba15707f-12fe-4416-910c-5e5a8c722e9d
242,3.5,1141949014,d2ff6ad7-4d52-466c-b43f-5dee1e18c797
455,5.0,846412444,89e31c94-1f8d-49df-8fd7-295c0a993bdd
8,3.0,890511082,ba15707f-12fe-4416-910c-5e5a8c722e9d
25,3.0,836216951,ef279b96-4654-4c12-a82f-6ac70e567d2a
231,1.0,836744709,d2ff6ad7-4d52-466c-b43f-5dee1e18c797
353,4.0,860097263,a6c8414b-a34a-4ddf-914d-a6a3e78394df
181,2.5,1547803408,ba15707f-12fe-4416-910c-5e5a8c722e9d
431,2.0,1111673401,9ff29572-1b74-4d4d-aef4-8aa4f0b696c2
284,1.0,1431925912,46cc8bbc-1bfa-4364-bc40-aba5ade3ab4c
64,4.5,1434644643,9ff29572-1b74-4d4d-aef4-8aa4f0b696c2
187,4.5,1277374536,9ff29572-1b74-4d4d-aef4-8aa4f0b696c2
446,2.0,1017900499,9ff29572-1b74-4d4d-aef4-8aa4f0b696c2
429,4.5,1549052139,89e31c94-1f8d-49df-8fd7-295c0a993bdd
187,5.0,1277372490,89e31c94-1f8d-49df-8fd7-295c0a993bdd
68,3.0,1472117263,0c13a72c-9ada-4ee2-b986-2b31f9fd69a6
239,3.0,843778600,9ff29572-1b74-4d4d-aef4-8aa4f0b696c2
111,4.5,1167221485,a6c8414b-a34a-4ddf-914d-a6a3e78394df
9,4.0,859384598,043732fc-5008-4fcd-b09f-eac38498a14a
225,2.5,1270145430,49ee063c-f363-4971-b149-5985e4c63e67
57,4.0,1142446354,46cc8bbc-1bfa-4364-bc40-aba5ade3ab4c
184,2.0,1164828151,df716507-0127-4805-95ca-4cfbb53fc3bc
137,3.0,949106996,a261073f-b584-4815-bcdf-70eabc64f1b4
105,3.0,850679483,0c13a72c-9ada-4ee2-b986-2b31f9fd69a6
468,4.0,1012186704,46cc8bbc-1bfa-4364-bc40-aba5ade3ab4c
43,4.5,1169598860,d4e313a8-ff3f-4d1b-840b-5de94929f4a1
426,2.5,1282011847,0c13a72c-9ada-4ee2-b986-2b31f9fd69a6
416,4.0,1154000719,a261073f-b584-4815-bcdf-70eabc64f1b4
230,3.0,862580053,a6c8414b-a34a-4ddf-914d-a6a3e78394df
182,3.0,992730486,3d3e0276-649f-4fea-b009-ade74e77668c
414,4.0,861195705,89e31c94-1f8d-49df-8fd7-295c0a993bdd
187,3.5,1278198917,3d3e0276-649f-4fea-b009-ade74e77668c
322,3.0,987552966,df716507-0127-4805-95ca-4cfbb53fc3bc
327,5.0,1499174155,de1e4686-f9c9-416b-94a3-2122c5b63d54
68,4.0,1472117213,043732fc-5008-4fcd-b09f-eac38498a14a
477,3.0,1154913023,9ff29572-1b74-4d4d-aef4-8aa4f0b696c2
234,4.0,1392839523,89e31c94-1f8d-49df-8fd7-295c0a993bdd
186,3.5,1182975933,043732fc-5008-4fcd-b09f-eac38498a14a
397,5.0,1465665847,4c72ec73-84aa-40c7-81ba-76581fd0a96d
368,3.5,1402800287,d2ff6ad7-4d52-466c-b43f-5dee1e18c797
483,3.0,1016480838,49ee063c-f363-4971-b149-5985e4c63e67
408,4.5,1225305687,043732fc-5008-4fcd-b09f-eac38498a14a
142,3.5,1490326632,ef279b96-4654-4c12-a82f-6ac70e567d2a
72,4.0,980794329,f59844f6-58d8-445e-b3e2-c9a229b9699e
63,5.0,1571171794,df716507-0127-4805-95ca-4cfbb53fc3bc
470,4.0,985112505,67bb994f-7c15-43ea-bb0d-677c747cfa4b
187,4.0,1277413884,d4e313a8-ff3f-4d1b-840b-5de94929f4a1
235,5.0,1511746610,d4e313a8-ff3f-4d1b-840b-5de94929f4a1
345,4.5,1057987900,ef279b96-4654-4c12-a82f-6ac70e567d2a
304,4.0,949614476,9ff29572-1b74-4d4d-aef4-8aa4f0b696c2
12,4.0,1167582234,a6c8414b-a34a-4ddf-914d-a6a3e78394df
75,2.5,1537349225,67bb994f-7c15-43ea-bb0d-677c747cfa4b
43,3.5,1170493783,0c13a72c-9ada-4ee2-b986-2b31f9fd69a6
84,4.0,1481830924,d4e313a8-ff3f-4d1b-840b-5de94929f4a1
84,4.5,1481830068,f59844f6-58d8-445e-b3e2-c9a229b9699e
312,4.0,1314711961,49ee063c-f363-4971-b149-5985e4c63e67
494,3.5,1532808965,49ee063c-f363-4971-b149-5985e4c63e67
447,5.0,851698569,4c72ec73-84aa-40c7-81ba-76581fd0a96d
481,3.0,1471970425,67bb994f-7c15-43ea-bb0d-677c747cfa4b
38,3.0,1417645067,de1e4686-f9c9-416b-94a3-2122c5b63d54
117,4.0,1433498891,d4e313a8-ff3f-4d1b-840b-5de94929f4a1
424,4.0,1454825965,3053ee1e-57e2-4e95-b36e-1c1ab9e11f1d
57,3.5,1142403442,df716507-0127-4805-95ca-4cfbb53fc3bc
459,4.0,942860771,f59844f6-58d8-445e-b3e2-c9a229b9699e
365,4.0,1450545101,ef279b96-4654-4c12-a82f-6ac70e567d2a
220,3.5,1329622995,ba15707f-12fe-4416-910c-5e5a8c722e9d
368,2.5,1403615803,49ee063c-f363-4971-b149-5985e4c63e67
418,4.5,1299770401,de28d0e2-d21b-4caa-9c20-463391c555b4
120,4.0,963885022,df716507-0127-4805-95ca-4cfbb53fc3bc
460,5.0,1482780121,de1e4686-f9c9-416b-94a3-2122c5b63d54
187,4.0,1277403953,ef279b96-4654-4c12-a82f-6ac70e567d2a
13,4.5,1238026098,d4e313a8-ff3f-4d1b-840b-5de94929f4a1
83,4.5,1059511542,f59844f6-58d8-445e-b3e2-c9a229b9699e
449,2.5,1491785851,f59844f6-58d8-445e-b3e2-c9a229b9699e
284,0.5,1458071746,de28d0e2-d21b-4caa-9c20-463391c555b4
3,3.0,1566091187,a6c8414b-a34a-4ddf-914d-a6a3e78394df
462,3.0,1138573088,a261073f-b584-4815-bcdf-70eabc64f1b4
212,5.0,1039273239,043732fc-5008-4fcd-b09f-eac38498a14a
416,4.0,1154070953,4c72ec73-84aa-40c7-81ba-76581fd0a96d
388,3.5,1504732427,ba15707f-12fe-4416-910c-5e5a8c722e9d
175,3.0,992231532,de28d0e2-d21b-4caa-9c20-463391c555b4
320,4.5,1308273878,89e31c94-1f8d-49df-8fd7-295c0a993bdd
50,5.0,1402505151,49ee063c-f363-4971-b149-5985e4c63e67
72,4.0,980649915,46cc8bbc-1bfa-4364-bc40-aba5ade3ab4c
489,4.5,1558763304,df716507-0127-4805-95ca-4cfbb53fc3bc
244,3.0,891981896,df716507-0127-4805-95ca-4cfbb53fc3bc
426,4.0,1336055458,ba15707f-12fe-4416-910c-5e5a8c722e9d
84,2.0,1481828686,0c13a72c-9ada-4ee2-b986-2b31f9fd69a6
25,1.0,836217402,67bb994f-7c15-43ea-bb0d-677c747cfa4b
284,4.5,1431925186,de28d0e2-d21b-4caa-9c20-463391c555b4
167,4.0,860414756,49ee063c-f363-4971-b149-5985e4c63e67
120,5.0,963875873,46cc8bbc-1bfa-4364-bc40-aba5ade3ab4c
300,4.0,1463088136,d4e313a8-ff3f-4d1b-840b-5de94929f4a1
333,4.0,949612993,ef279b96-4654-4c12-a82f-6ac70e567d2a
186,4.5,1182975799,de28d0e2-d21b-4caa-9c20-463391c555b4
3,4.0,1453904048,67bb994f-7c15-43ea-bb0d-677c747cfa4b
394,3.5,1507313374,0c13a72c-9ada-4ee2-b986-2b31f9fd69a6
46,4.0,1248365460,043732fc-5008-4fcd-b09f-eac38498a14a
125,4.0,1023423978,3d3e0276-649f-4fea-b009-ade74e77668c
75,3.5,1537219671,ba15707f-12fe-4416-910c-5e5a8c722e9d
292,4.5,1378333246,f59844f6-58d8-445e-b3e2-c9a229b9699e
175,4.0,992402234,0c13a72c-9ada-4ee2-b986-2b31f9fd69a6
13,3.5,1265058991,de1e4686-f9c9-416b-94a3-2122c5b63d54
446,3.0,1017977803,3d3e0276-649f-4fea-b009-ade74e77668c
38,3.0,1417644448,ba15707f-12fe-4416-910c-5e5a8c722e9d
285,3.0,1038425600,3053ee1e-57e2-4e95-b36e-1c1ab9e11f1d
